iter	RMSE
2903	0.0247077103
2904	0.02469955401
2905	0.02469919926
2906	0.02468960878
2907	0.02468380587
2908	0.02468099417
2909	0.02468046584
2910	0.02467001511
2911	0.02465196389
2912	0.02464636683
2913	0.02464508989
2914	0.02461583121
2915	0.02460550764
2916	0.02460431673
2917	0.02460138458
2918	0.02457170767
2919	0.024571116
2920	0.02456732558
2921	0.02455325105
2922	0.02455137483
2923	0.02455109489
2924	0.02453910437
2925	0.02453438681
2926	0.0245318071
2927	0.02450548916
2928	0.02447491752
2929	0.02447337402
2930	0.02446529111
2931	0.02445387588
2932	0.02442576161
2933	0.02442530772
2934	0.0244235929
2935	0.02442253296
2936	0.02442224405
2937	0.02440034543
2938	0.0243863982
2939	0.02438609586
2940	0.02438492391
2941	0.02435900743
2942	0.02435522049
2943	0.02435251892
2944	0.02434848517
2945	0.02434124248
2946	0.02434043365
2947	0.02433995921
2948	0.02432915897
2949	0.02432903667
2950	0.02432804946
2951	0.02432516759
2952	0.02432171684
2953	0.02431157187
2954	0.02430999289
2955	0.02430607631
2956	0.02430168452
2957	0.02429978553
2958	0.02426660347
2959	0.02425134273
2960	0.02424995024
2961	0.02422153862
2962	0.02421544295
2963	0.02421520238
2964	0.02420376241
2965	0.02418293395
2966	0.02415357211
2967	0.02414815947
2968	0.02414371776
2969	0.02407808443
2970	0.02405139803
2971	0.02404149629
2972	0.02404070888
2973	0.02403291734
2974	0.02403247647
2975	0.02402382642
2976	0.02399039415
2977	0.02398865899
2978	0.0239813803
2979	0.02395536762
2980	0.02392227852
2981	0.02392066025
2982	0.0239202322
2983	0.02388745624
2984	0.02383327818
2985	0.02381093628
2986	0.02380396934
2987	0.02380311354
2988	0.02380193371
2989	0.02379494521
2990	0.02379424191
2991	0.02379016742
2992	0.02378998691
2993	0.02377674579
2994	0.02376556955
2995	0.02376020178
2996	0.02375579027
2997	0.02375497689
2998	0.02375046934
2999	0.0237493114
3000	0.02374841507
3001	0.02374440978
3002	0.02373417953
3003	0.02373310213
3004	0.02373004412
3005	0.02372135521
3006	0.0237204491
3007	0.02371721453
3008	0.02371646231
3009	0.02371147122
3010	0.02369797499
3011	0.02369582384
3012	0.02368855827
3013	0.02367794981
3014	0.0236724218
3015	0.0236388424
3016	0.02363462376
3017	0.02362313318
3018	0.02361887568
3019	0.02360923438
3020	0.02360628713
3021	0.02359645162
3022	0.02359018973
3023	0.02358528515
3024	0.02355371843
3025	0.02355320809
3026	0.02355192796
3027	0.02354680425
3028	0.02353613987
3029	0.02353032425
3030	0.02352991178
3031	0.0235080385
3032	0.02350716351
3033	0.02350510298
3034	0.02349532686
3035	0.02349199523
3036	0.02346417272
3037	0.02346376504
3038	0.0234631621
3039	0.02346230032
3040	0.02345185094
3041	0.02344530867
3042	0.02343448932
3043	0.02343433879
3044	0.02343272349
3045	0.02342722156
3046	0.02342111633
3047	0.02340006776
3048	0.0233999227
3049	0.02338843538
3050	0.02337676722
3051	0.02337664314
3052	0.02336600405
3053	0.02336429138
3054	0.0233637723
3055	0.0233608344
3056	0.0233535536
3057	0.0233436306
3058	0.02329207766
3059	0.02328553603
3060	0.02327708436
3061	0.02325087454
3062	0.02325018161
3063	0.02324527343
3064	0.02324402034
3065	0.02323863365
3066	0.02320471574
3067	0.02320456791
3068	0.02320426877
3069	0.0232014252
3070	0.02319522437
3071	0.02319360098
3072	0.02319241231
3073	0.02319084755
3074	0.02317118573
3075	0.0231652637
3076	0.02313843143
3077	0.02313821108
3078	0.02313061865
3079	0.02312779011
3080	0.02311665612
3081	0.02310752498
3082	0.02310470731
3083	0.02310370821
3084	0.02310253325
3085	0.02310093515
3086	0.02309929427
3087	0.02309317314
3088	0.02306159798
3089	0.0230597189
3090	0.02305958454
3091	0.02305405665
3092	0.02304344938
3093	0.0230346576
3094	0.02302802155
3095	0.02301789537
3096	0.02301772543
3097	0.02301761096
3098	0.02301670481
3099	0.02301394393
3100	0.02298270193
3101	0.02297218251
3102	0.02296483742
3103	0.02294244408
3104	0.02294235795
3105	0.02294129204
3106	0.02291034885
3107	0.02285059124
3108	0.02285032462
3109	0.02278897563
3110	0.02278577856
3111	0.02277679699
3112	0.02277633473
3113	0.0227630338
3114	0.02273027902
3115	0.02272363238
3116	0.02272313396
3117	0.02271341363
3118	0.02271230285
3119	0.0227114291
3120	0.02271117175
3121	0.02270913984
3122	0.02268611504
3123	0.02268225766
3124	0.02268156349
3125	0.02267473657
3126	0.02266474553
3127	0.02266311489
3128	0.02266045612
3129	0.02265969251
3130	0.02264047223
3131	0.02261595545
3132	0.02261175328
3133	0.02260792213
3134	0.02260715262
3135	0.02259533852
3136	0.02259450191
3137	0.02258556997
3138	0.02256857009
3139	0.02256570046
3140	0.02255872355
3141	0.02255678142
3142	0.0225532392
3143	0.02254445345
3144	0.02253622287
3145	0.02252743776
3146	0.02251877523
3147	0.0225138353
3148	0.02250960307
3149	0.02249775028
3150	0.02249746903
3151	0.02248081508
3152	0.02248065639
3153	0.02247650703
3154	0.0224463584
3155	0.02244537669
3156	0.02244441236
3157	0.02244358437
3158	0.02244016046
3159	0.02243998225
3160	0.02243945537
3161	0.02243411734
3162	0.02243308818
3163	0.02243018712
3164	0.02242879459
3165	0.02242843101
3166	0.02242482715
3167	0.02242468937
3168	0.0224145668
3169	0.02241185229
3170	0.02238200854
3171	0.02238178081
3172	0.02237720047
3173	0.02237199155
3174	0.02236339075
3175	0.02235827716
3176	0.02235814804
3177	0.02235763148
3178	0.02233680801
3179	0.02233672584
3180	0.02233408456
3181	0.02232557047
3182	0.02230069184
3183	0.02228563235
3184	0.02228221777
3185	0.02228189471
3186	0.02228136518
3187	0.02228041217
3188	0.02227784407
3189	0.02227728515
3190	0.02227493266
3191	0.02226832945
3192	0.02223873841
3193	0.02223318692
3194	0.02220198229
3195	0.02219774635
3196	0.02219419086
3197	0.02217780322
3198	0.02217038275
3199	0.0221594013
3200	0.02214762538
3201	0.02213325006
3202	0.02211988565
3203	0.02211887774
3204	0.02211683557
3205	0.02211154985
3206	0.02210657459
3207	0.0221011012
3208	0.02209202894
3209	0.02207220305
3210	0.02207103472
3211	0.02206989372
3212	0.02206980861
3213	0.02206747751
3214	0.02205327131
3215	0.02204526744
3216	0.02203607041
3217	0.02203065456
3218	0.02202312719
3219	0.02202294719
3220	0.02202234959
3221	0.02201954769
3222	0.02201924574
3223	0.02201910236
3224	0.02201302193
3225	0.02201271534
3226	0.02201120162
3227	0.02200897044
3228	0.02200804789
3229	0.02200712374
3230	0.02200181091
3231	0.02200116485
3232	0.0219678136
3233	0.02195622458
3234	0.02195116124
3235	0.02195095696
3236	0.02194443846
3237	0.02194298334
3238	0.02194226827
3239	0.02193777188
3240	0.02192760318
3241	0.02192581697
3242	0.02191458108
3243	0.02189890814
3244	0.02189865379
3245	0.02189045411
3246	0.02188921807
3247	0.02188368393
3248	0.02187365784
3249	0.02185768827
3250	0.02185346265
3251	0.0218278089
3252	0.02182592792
3253	0.02182502834
3254	0.02182375882
3255	0.02181729556
3256	0.02181649204
3257	0.02181207546
3258	0.02180931287
3259	0.0218084755
3260	0.02177855913
3261	0.02177826348
3262	0.02175828706
3263	0.02175762136
3264	0.02174959359
3265	0.02174951225
3266	0.02174645154
3267	0.0217416078
3268	0.02173893647
3269	0.02173810294
3270	0.02173403443
3271	0.02173326396
3272	0.02173273028
3273	0.02173206516
3274	0.02173197003
3275	0.02172875385
3276	0.02172389562
3277	0.02171963569
3278	0.02170828755
3279	0.02170206492
3280	0.02169844115
3281	0.02168662536
3282	0.02168102723
3283	0.02167406198
3284	0.02166514664
3285	0.02166381413
3286	0.02165626214
3287	0.02164123953
3288	0.02164049473
3289	0.02163264703
3290	0.02163174715
3291	0.02162848761
3292	0.02162828182
3293	0.02162384936
3294	0.02162289228
3295	0.02162211118
3296	0.02161440795
3297	0.02160569349
3298	0.0216013372
3299	0.02160029464
3300	0.02157050949
3301	0.02155653234
3302	0.02155631595
3303	0.02155606486
3304	0.02155524603
3305	0.02155092595
3306	0.02154245695
3307	0.02153734508
3308	0.02152951847
3309	0.02152347828
3310	0.02152246301
3311	0.0215215866
3312	0.02152142779
3313	0.02151190154
3314	0.02151126425
3315	0.02150935122
3316	0.02150827915
3317	0.0215014119
3318	0.02149605964
3319	0.02149523985
3320	0.02148223232
3321	0.02148156335
3322	0.02145847
3323	0.02143559624
3324	0.02143344922
3325	0.02143323189
3326	0.0214324435
3327	0.0214307932
3328	0.02142700007
3329	0.02142622947
3330	0.02142436535
3331	0.02141801966
3332	0.02141251258
3333	0.02140930064
3334	0.02139569343
3335	0.02138672271
3336	0.02138536715
3337	0.02137866559
3338	0.02137795265
3339	0.02137108467
3340	0.02135225791
3341	0.02135210089
3342	0.02135090693
3343	0.02135067082
3344	0.02134350025
3345	0.0213154206
3346	0.02128596729
3347	0.02128265082
3348	0.02126208395
3349	0.02123268629
3350	0.0212269758
3351	0.02122469686
3352	0.02122146765
3353	0.021219942
3354	0.02121964198
3355	0.0212133958
3356	0.02119124334
3357	0.02118691916
3358	0.02118642971
3359	0.02118596376
3360	0.02118373232
3361	0.02118328701
3362	0.02117825388
3363	0.02117774616
3364	0.02117592983
3365	0.02117370331
3366	0.02117077023
3367	0.02114883172
3368	0.02114243781
3369	0.02114152923
3370	0.021122189
3371	0.02111594237
3372	0.02108839962
3373	0.02107721543
3374	0.02106970895
3375	0.02106958089
3376	0.02104386628
3377	0.0210313035
3378	0.0210041181
3379	0.02100077421
3380	0.02099906094
3381	0.02099726878
3382	0.02098278991
3383	0.02095590857
3384	0.02094378864
3385	0.02093026107
3386	0.0209185545
3387	0.0209172159
3388	0.02091636654
3389	0.02090238386
3390	0.02090232701
3391	0.0208965758
3392	0.02089637196
3393	0.02088804014
3394	0.02088715083
3395	0.02088647782
3396	0.02088212391
3397	0.02087870065
3398	0.02087798773
3399	0.02085135675
3400	0.0208470594
3401	0.02082862273
3402	0.02080223487
3403	0.02080157151
3404	0.02080087208
3405	0.020800657
3406	0.02079973585
3407	0.02079182495
3408	0.02077071686
3409	0.02076971741
3410	0.02076859081
3411	0.02074601408
3412	0.0207444193
3413	0.02074187807
3414	0.02072742787
3415	0.0207272737
3416	0.02072595576
3417	0.02072153143
3418	0.02070357029
3419	0.02070246853
3420	0.02069496979
3421	0.02069097718
3422	0.02069007146
3423	0.02068662632
3424	0.02068600066
3425	0.02066373235
3426	0.02066221723
3427	0.02065470302
3428	0.02065113346
3429	0.02064892844
3430	0.02064808132
3431	0.0206396086
3432	0.02063621463
3433	0.02063571682
3434	0.02063440902
3435	0.02063365812
3436	0.02062752051
3437	0.0206187493
3438	0.02061845063
3439	0.02061117662
3440	0.0206110876
3441	0.02060719475
3442	0.02060514994
3443	0.020604194
3444	0.02059361317
3445	0.02057969768
3446	0.0205795113
3447	0.02055360815
3448	0.02054726233
3449	0.02054598475
3450	0.02054522271
3451	0.0205442144
3452	0.02053411402
3453	0.02053380103
3454	0.02050712984
3455	0.02049426297
3456	0.02049249293
3457	0.02049070312
3458	0.02048220954
3459	0.02047570129
3460	0.02046768869
3461	0.0204629838
3462	0.02045044115
3463	0.0204473557
3464	0.02044672994
3465	0.0204421826
3466	0.02043775858
3467	0.02042828937
3468	0.02042726525
3469	0.02042629737
3470	0.02042037871
3471	0.02041380771
3472	0.02039513803
3473	0.02038801863
3474	0.02038735801
3475	0.02038005611
3476	0.02037686882
3477	0.02037466705
3478	0.02036053384
3479	0.02035601123
3480	0.02035238173
3481	0.02035209725
3482	0.02034149233
3483	0.02032791713
3484	0.02032743419
3485	0.0203182701
3486	0.02030571649
3487	0.02029300511
3488	0.02029264388
3489	0.02029253043
3490	0.02028869271
3491	0.02028724028
3492	0.02028165634
3493	0.02027021649
3494	0.02027011127
3495	0.02026330819
3496	0.02026305092
3497	0.02026107155
3498	0.02024224947
3499	0.02024115396
3500	0.02024004241
3501	0.02023920783
3502	0.02022002405
3503	0.02021920757
3504	0.0202190302
3505	0.0202155867
3506	0.02021473883
3507	0.02021440014
3508	0.0201896448
3509	0.0201720371
3510	0.02016515368
3511	0.02016464878
3512	0.02015977258
3513	0.02015606154
3514	0.02015401939
3515	0.02014452774
3516	0.02014300855
3517	0.02013959159
3518	0.02013227743
3519	0.02012966571
3520	0.02011980332
3521	0.020119029
3522	0.02011691788
3523	0.02011195111
3524	0.02010943642
3525	0.0201017887
3526	0.0201017156
3527	0.02007826138
3528	0.0200767931
3529	0.02007207294
3530	0.02005366025
3531	0.02005297937
3532	0.02005215647
3533	0.02005064393
3534	0.020050139
3535	0.02003572041
3536	0.02003418704
3537	0.02003184553
3538	0.02000688504
3539	0.02000540828
3540	0.01999806829
3541	0.019997386
3542	0.01999564286
3543	0.01997113986
3544	0.01996978848
3545	0.01996947733
3546	0.01996868932
3547	0.01996150439
3548	0.01995477257
3549	0.01995437292
3550	0.01995420016
3551	0.01993625378
3552	0.01993559176
3553	0.01993510897
3554	0.0199345317
3555	0.01993416622
3556	0.01992931724
3557	0.0199259715
3558	0.01992564777
3559	0.01992494016
3560	0.01992121494
3561	0.01992063222
3562	0.01991893423
3563	0.01989423332
3564	0.01988935823
3565	0.01988859392
3566	0.0198870803
3567	0.01988527642
3568	0.01987992867
3569	0.01987624884
3570	0.01985232079
3571	0.01984796793
3572	0.01984634381
3573	0.01984122291
3574	0.01983849553
3575	0.01983356317
3576	0.01983248161
3577	0.01983188626
3578	0.01982670197
3579	0.01982202017
3580	0.01982133654
3581	0.01981451384
3582	0.01981380823
3583	0.01980833716
3584	0.01980281155
3585	0.01980257933
3586	0.01980078035
3587	0.01979954031
3588	0.01979888679
3589	0.01979526617
3590	0.01979234572
3591	0.01977249224
3592	0.01977188944
3593	0.01977089334
3594	0.01977083073
3595	0.01976996798
3596	0.01976916165
3597	0.01976863436
3598	0.01976757518
3599	0.01974512823
3600	0.01974280185
3601	0.0197380367
3602	0.01973272135
3603	0.0197147857
3604	0.01971357341
3605	0.01971348786
3606	0.01970994463
3607	0.01970122692
3608	0.01970022054
3609	0.01969955373
3610	0.0196977372
3611	0.01967339324
3612	0.0196727675
3613	0.01967080538
3614	0.01967036671
3615	0.01966982714
3616	0.01966812659
3617	0.01966752687
3618	0.01966744957
3619	0.01966676425
3620	0.01966570498
3621	0.01966284126
3622	0.01965673002
3623	0.01965643448
3624	0.01965571165
3625	0.01965498326
3626	0.01965452993
3627	0.01965208855
3628	0.0196505074
3629	0.01964049417
3630	0.01964002348
3631	0.01963623799
3632	0.01963384099
3633	0.01963274122
3634	0.01963231752
3635	0.01962271813
3636	0.0196214902
3637	0.01962126441
3638	0.01961638563
3639	0.01961139904
3640	0.01959853637
3641	0.01959560973
3642	0.01959544505
3643	0.0195920045
3644	0.01958971626
3645	0.01958915681
3646	0.01958404398
3647	0.01958067628
3648	0.01957852831
3649	0.01957447576
3650	0.01957394495
3651	0.01955840573
3652	0.01953651688
3653	0.01953622315
3654	0.01952682536
3655	0.01951870933
3656	0.01951845458
3657	0.01951538768
3658	0.01951503615
3659	0.01951451199
3660	0.01951374297
3661	0.01951296041
3662	0.01951284257
3663	0.0195123017
3664	0.0195017693
3665	0.01949925122
3666	0.01949586937
3667	0.01948947677
3668	0.01948910618
3669	0.01948867376
3670	0.01948805272
3671	0.01946388126
3672	0.01943945453
3673	0.01943548642
3674	0.01943473412
3675	0.01941732116
3676	0.01941121322
3677	0.0194104869
3678	0.01941001622
3679	0.0194072256
3680	0.01940001238
3681	0.01939990646
3682	0.01939939619
3683	0.0193881296
3684	0.01938775018
3685	0.01938744434
3686	0.01938287831
3687	0.01937284652
3688	0.01937003238
3689	0.01934716753
3690	0.01932352036
3691	0.01932142143
3692	0.01932103441
3693	0.01931207152
3694	0.01931199721
3695	0.01930578626
3696	0.01929321055
3697	0.01929171384
3698	0.01927487651
3699	0.01926188181
3700	0.01926108125
3701	0.01925927617
3702	0.01925291301
3703	0.01924850303
3704	0.01924808887
3705	0.01924617777
3706	0.01924527191
3707	0.0192437558
3708	0.01923206263
3709	0.01923184729
3710	0.01922490305
3711	0.01922367934
3712	0.019223357
3713	0.01922316826
3714	0.01922271176
3715	0.01920176457
3716	0.01920138593
3717	0.01920062938
3718	0.01919993039
3719	0.01919488316
3720	0.01917880534
3721	0.01916415416
3722	0.01916202476
3723	0.01915618279
3724	0.01915381732
3725	0.01915323107
3726	0.0191480082
3727	0.01914704935
3728	0.01914487656
3729	0.01914446548
3730	0.01914348318
3731	0.01912019616
3732	0.01911232073
3733	0.0191103415
3734	0.01910968956
3735	0.01909926214
3736	0.01907621966
3737	0.01906998677
3738	0.01906980598
3739	0.01906675843
3740	0.01905779072
3741	0.01905395018
3742	0.01902136204
3743	0.01901555815
3744	0.0190127238
3745	0.01901260882
3746	0.01900145173
3747	0.01899187248
3748	0.01899144072
3749	0.01899071381
3750	0.01898462804
3751	0.01898367441
3752	0.01898250026
3753	0.0189821259
3754	0.01898061169
3755	0.01897610075
3756	0.01897583197
3757	0.01897268724
3758	0.01897020582
3759	0.01896735719
3760	0.01895743458
3761	0.01895681392
3762	0.01894884903
3763	0.0189474389
3764	0.01892474621
3765	0.01892434691
3766	0.01891973865
3767	0.01891926044
3768	0.01891808403
3769	0.01891786758
3770	0.01890224298
3771	0.01890018689
3772	0.01887771963
3773	0.01887532453
3774	0.0188589245
3775	0.01885319407
3776	0.01885100435
3777	0.01885065427
3778	0.01884840811
3779	0.01884666429
3780	0.01883778147
3781	0.01882938565
3782	0.01882842595
3783	0.01882216196
3784	0.01882118913
3785	0.01881938258
3786	0.01881768952
3787	0.01881727867
3788	0.0188046333
3789	0.01880403095
3790	0.01879617292
3791	0.01879171232
3792	0.0187801017
3793	0.01875771634
3794	0.01875729208
3795	0.01875680991
3796	0.01873533885
3797	0.01872633664
3798	0.01872394103
3799	0.01871748363
3800	0.01871672449
3801	0.01869460833
3802	0.01868756362
3803	0.01866566791
3804	0.01866542703
3805	0.01866489923
3806	0.01866432052
3807	0.01866066312
3808	0.01866028536
3809	0.01863855944
3810	0.01863801024
3811	0.01861827344
3812	0.01860898166
3813	0.01860859502
3814	0.01860796912
3815	0.01860738849
3816	0.01860484415
3817	0.01859659099
3818	0.01859094561
3819	0.01856948611
3820	0.01856614101
3821	0.01856589896
3822	0.01856518659
3823	0.01856442042
3824	0.01856083977
3825	0.01855906008
3826	0.01855800506
3827	0.01855754123
3828	0.01854591363
3829	0.01854555664
3830	0.01854460213
3831	0.01853705854
3832	0.01853546429
3833	0.01853488761
3834	0.01853468456
3835	0.01853165365
3836	0.01852649907
3837	0.01850770242
3838	0.01849271854
3839	0.01849037301
3840	0.01847480136
3841	0.01847399497
3842	0.0184736866
3843	0.01847331317
3844	0.0184721152
3845	0.01845664765
3846	0.01845634697
3847	0.01845621378
3848	0.01845532343
3849	0.01845526099
3850	0.01845511003
3851	0.01845261382
3852	0.01845193275
3853	0.01843602754
3854	0.01843490047
3855	0.01842416754
3856	0.01842218265
3857	0.0183973921
3858	0.0183930126
3859	0.01839088958
3860	0.01838738146
3861	0.01838641599
3862	0.01836536928
3863	0.01836487663
3864	0.01835600362
3865	0.01833847702
3866	0.01833818918
3867	0.0183377279
3868	0.01832302125
3869	0.01829444472
3870	0.0182917529
3871	0.01829165016
3872	0.01829058626
3873	0.01828229748
3874	0.01828028739
3875	0.01827829166
3876	0.01827078743
3877	0.01827061639
3878	0.0182698462
3879	0.0182655252
3880	0.01826434641
3881	0.01825790097
3882	0.01825302962
3883	0.01825091361
3884	0.01825013167
3885	0.01824941591
3886	0.01824909367
3887	0.0182303165
3888	0.01820900911
3889	0.01820695648
3890	0.01820321844
3891	0.01820185091
3892	0.01819944689
3893	0.0181990311
3894	0.01819867753
3895	0.01819668692
3896	0.01819098099
3897	0.01818990303
3898	0.01818881676
3899	0.01818085833
3900	0.01817038502
3901	0.01817017383
3902	0.01816159104
3903	0.0181610281
3904	0.01815745994
3905	0.01814629044
3906	0.01813352976
3907	0.01811280694
3908	0.01811044956
3909	0.01808991898
3910	0.01808972676
3911	0.01808750177
3912	0.01808248426
3913	0.01807942297
3914	0.01807044622
3915	0.01806894085
3916	0.01805810741
3917	0.01803966719
3918	0.01803914435
3919	0.01803876726
3920	0.01803819463
3921	0.01803629685
3922	0.01802490334
3923	0.01800344356
3924	0.01798315563
3925	0.01798204644
3926	0.01798147473
3927	0.01797983045
3928	0.01797804949
3929	0.01796716848
3930	0.01796643111
3931	0.01796621202
3932	0.01796577969
3933	0.01796450578
3934	0.01796390641
3935	0.01795422425
3936	0.01794655978
3937	0.01794584508
3938	0.01794520342
3939	0.01791424069
3940	0.01791419708
3941	0.01790706056
3942	0.01790616836
3943	0.01790518943
3944	0.01790002934
3945	0.01789596759
3946	0.01789529519
3947	0.01789466234
3948	0.01789227557
3949	0.01788853612
3950	0.01788470001
3951	0.01788030658
3952	0.01787691667
3953	0.01787611044
3954	0.01787466661
3955	0.01786614004
3956	0.01786082973
3957	0.01785512898
3958	0.01785302842
3959	0.01785140995
3960	0.01784799481
3961	0.01784641098
3962	0.01784629486
3963	0.01784232594
3964	0.01784001462
3965	0.01783549548
3966	0.01783229417
3967	0.01783176028
3968	0.0178314722
3969	0.01783087762
3970	0.01782778199
3971	0.01781582813
3972	0.01779577295
3973	0.01778827833
3974	0.01776841773
3975	0.01774873991
3976	0.0177461273
3977	0.01774583899
3978	0.01774409296
3979	0.01774158009
3980	0.01774051082
3981	0.01773592109
3982	0.01773367461
3983	0.01773086303
3984	0.01771751463
3985	0.01769804122
3986	0.01769349167
3987	0.01767398623
3988	0.01765693561
3989	0.01765203569
3990	0.01765176519
3991	0.01765051821
3992	0.01764526219
3993	0.01764454261
3994	0.01764333698
3995	0.0176415359
3996	0.01764120194
3997	0.01764029333
3998	0.01763885629
3999	0.01763757584
